RTO,Month,Domestic Guest Nights ,International Guest Nights ,Total Guest Nights 
Nelson-Tasman,Sept-12," 39,812 "," 13,027 "," 52,839 "
Nelson-Tasman,Oct-12," 53,584 "," 22,218 "," 75,802 "
Nelson-Tasman,Nov-12," 46,059 "," 40,331 "," 86,389 "
Nelson-Tasman,Dec-12," 96,062 "," 54,645 "," 150,707 "
Nelson-Tasman,Jan-13," 188,624 "," 65,776 "," 254,400 "
Nelson-Tasman,Feb-13," 87,605 "," 69,907 "," 157,511 "
Nelson-Tasman,Mar-13," 75,943 "," 59,184 "," 135,128 "
Nelson-Tasman,Apr-13," 48,271 "," 36,749 "," 85,020 "
Nelson-Tasman,May-13," 37,268 "," 24,606 "," 61,874 "
Nelson-Tasman,Jun-13," 31,808 "," 15,071 "," 46,879 "
Nelson-Tasman,Jul-13," 33,998 "," 12,869 "," 46,867 "
Nelson-Tasman,Aug-13," 34,410 "," 11,898 "," 46,308 "
Nelson-Tasman,Sept-13," 41,249 "," 14,444 "," 55,692 "
Nelson-Tasman,Oct-13," 48,738 "," 23,276 "," 72,014 "
Nelson-Tasman,Nov-13," 53,569 "," 41,661 "," 95,230 "
Nelson-Tasman,Dec-13," 92,693 "," 56,724 "," 149,417 "
Nelson-Tasman,Jan-14," 189,515 "," 71,834 "," 261,348 "
Nelson-Tasman,Feb-14," 91,933 "," 77,611 "," 169,544 "
Nelson-Tasman,Mar-14," 73,577 "," 60,659 "," 134,236 "
Nelson-Tasman,Apr-14," 61,631 "," 39,839 "," 101,469 "
Nelson-Tasman,May-14," 42,137 "," 21,460 "," 63,596 "
Nelson-Tasman,Jun-14," 31,293 "," 13,038 "," 44,331 "
Nelson-Tasman,Jul-14," 37,606 "," 12,965 "," 50,571 "
Nelson-Tasman,Aug-14," 30,562 "," 11,261 "," 41,822 "
Nelson-Tasman,Sept-14," 37,858 "," 15,628 "," 53,486 "
Nelson-Tasman,Oct-14," 47,480 "," 24,914 "," 72,394 "
Nelson-Tasman,Nov-14," 51,469 "," 44,237 "," 95,706 "
Nelson-Tasman,Dec-14," 102,014 "," 60,363 "," 162,376 "
Nelson-Tasman,Jan-15," 211,126 "," 75,794 "," 286,921 "
Nelson-Tasman,Feb-15," 107,539 "," 77,009 "," 184,548 "
Nelson-Tasman,Mar-15," 79,179 "," 63,498 "," 142,677 "
Nelson-Tasman,Apr-15," 63,159 "," 40,562 "," 103,721 "
Nelson-Tasman,May-15," 36,467 "," 24,322 "," 60,789 "
Nelson-Tasman,Jun-15," 27,380 "," 16,889 "," 44,269 "
Nelson-Tasman,Jul-15," 39,232 "," 15,655 "," 54,887 "
Nelson-Tasman,Aug-15," 36,073 "," 15,180 "," 51,253 "
Nelson-Tasman,Sept-15," 40,756 "," 19,249 "," 60,002 "
Nelson-Tasman,Oct-15," 53,674 "," 27,244 "," 80,918 "
Nelson-Tasman,Nov-15," 56,092 "," 44,440 "," 100,533 "
Nelson-Tasman,Dec-15," 109,039 "," 67,352 "," 176,391 "
Nelson-Tasman,Jan-16," 210,316 "," 79,370 "," 289,686 "
Nelson-Tasman,Feb-16," 116,534 "," 80,588 "," 197,122 "
Nelson-Tasman,Mar-16," 96,279 "," 70,790 "," 167,069 "
Nelson-Tasman,Apr-16," 65,647 "," 41,116 "," 106,763 "
Nelson-Tasman,May-16," 46,063 "," 21,162 "," 67,225 "
Nelson-Tasman,Jun-16," 35,410 "," 15,663 "," 51,073 "
Nelson-Tasman,Jul-16," 46,360 "," 16,895 "," 63,255 "
Nelson-Tasman,Aug-16," 42,853 "," 14,699 "," 57,552 "
Nelson-Tasman,Sept-16," 49,304 "," 20,648 "," 69,952 "
Nelson-Tasman,Oct-16," 53,358 "," 31,151 "," 84,509 "
Nelson-Tasman,Nov-16," 58,486 "," 55,641 "," 114,127 "
Nelson-Tasman,Dec-16," 113,618 "," 71,305 "," 184,923 "
Nelson-Tasman,Jan-17," 207,422 "," 97,531 "," 304,952 "
Nelson-Tasman,Feb-17," 97,143 "," 90,494 "," 187,636 "
Nelson-Tasman,Mar-17," 88,320 "," 73,212 "," 161,533 "
Nelson-Tasman,Apr-17," 72,196 "," 46,816 "," 119,012 "
Nelson-Tasman,May-17," 46,117 "," 24,897 "," 71,014 "
Nelson-Tasman,Jun-17," 41,661 "," 15,451 "," 57,112 "
Nelson-Tasman,Jul-17," 47,141 "," 18,498 "," 65,639 "
Nelson-Tasman,Aug-17," 51,479 "," 15,953 "," 67,433 "
Nelson-Tasman,Sept-17," 52,682 "," 20,181 "," 72,862 "
Nelson-Tasman,Oct-17," 67,516 "," 32,250 "," 99,766 "
Nelson-Tasman,Nov-17," 60,568 "," 60,736 "," 121,303 "
Nelson-Tasman,Dec-17," 115,477 "," 71,665 "," 187,142 "
Nelson-Tasman,Jan-18," 190,065 "," 88,022 "," 278,087 "
Nelson-Tasman,Feb-18," 88,583 "," 89,903 "," 178,487 "
Nelson-Tasman,Mar-18," 93,265 "," 76,562 "," 169,826 "
Nelson-Tasman,Apr-18," 71,198 "," 46,235 "," 117,433 "
Nelson-Tasman,May-18," 49,499 "," 24,636 "," 74,135 "
Nelson-Tasman,Jun-18," 41,463 "," 16,180 "," 57,643 "
Nelson-Tasman,Jul-18," 44,316 "," 16,633 "," 60,948 "
Nelson-Tasman,Aug-18," 44,203 "," 15,537 "," 59,740 "
Nelson-Tasman,Sept-18," 51,599 "," 23,043 "," 74,643 "
Nelson-Tasman,Oct-18," 76,662 "," 35,430 "," 112,092 "
Nelson-Tasman,Nov-18," 60,025 "," 54,653 "," 114,678 "
Nelson-Tasman,Dec-18," 117,057 "," 72,466 "," 189,523 "
Nelson-Tasman,Jan-19," 186,586 "," 86,344 "," 272,930 "
Nelson-Tasman,Feb-19," 101,960 "," 84,370 "," 186,330 "
Nelson-Tasman,Mar-19," 76,216 "," 72,740 "," 148,955 "
Nelson-Tasman,Apr-19," 80,660 "," 43,741 "," 124,401 "
Nelson-Tasman,May-19," 52,572 "," 22,944 "," 75,515 "
Nelson-Tasman,Jun-19," 43,093 "," 17,667 "," 60,760 "
Nelson-Tasman,Jul-19," 48,571 "," 19,082 "," 67,653 "
Nelson-Tasman,Aug-19," 45,106 "," 19,038 "," 64,143 "
Nelson-Tasman,Sept-19," 51,473 "," 22,743 "," 74,217 "
Canterbury,Jan-00," 165,703 "," 144,712 "," 310,431 "
Canterbury,Feb-00, ... , ... ," 296,876 "
Canterbury,Mar-00, ... , ... ," 276,873 "
Canterbury,Apr-00," 147,355 "," 123,491 "," 270,911 "
Canterbury,May-00, ... , ... ," 176,919 "
Canterbury,Jun-00, ... , ... ," 163,389 "
Canterbury,Jul-00," 127,953 "," 79,908 "," 207,867 "
Canterbury,Aug-00, ... , ... ," 191,624 "
Canterbury,Sept-00, ... , ... ," 209,935 "
Canterbury,Oct-00," 134,786 "," 116,295 "," 251,081 "
Canterbury,Nov-00, ... , ... ," 287,840 "
Canterbury,Dec-00, ... , ... ," 308,716 "
Canterbury,Jan-01," 170,802 "," 193,743 "," 364,547 "
Canterbury,Feb-01, ... , ... ," 319,265 "
Canterbury,Mar-01, ... , ... ," 322,104 "
Canterbury,Apr-01," 138,791 "," 139,321 "," 278,112 "
Canterbury,May-01, ... , ... ," 189,764 "
Canterbury,Jun-01, ... , ... ," 172,354 "
Canterbury,Jul-01," 125,685 "," 94,276 "," 219,963 "
Canterbury,Aug-01, ... , ... ," 233,174 "
Canterbury,Sept-01, ... , ... ," 241,487 "
Canterbury,Oct-01," 136,357 "," 133,054 "," 269,413 "
Canterbury,Nov-01, ... , ... ," 291,769 "
Canterbury,Dec-01, ... , ... ," 325,083 "
Canterbury,Jan-02," 185,264 "," 196,375 "," 381,639 "
Canterbury,Feb-02, ... , ... ," 346,954 "
Canterbury,Mar-02, ... , ... ," 398,994 "
Canterbury,Apr-02," 136,164 "," 138,579 "," 274,786 "
Canterbury,May-02, ... , ... ," 206,741 "
Canterbury,Jun-02, ... , ... ," 184,825 "
Canterbury,Jul-02," 136,274 "," 112,866 "," 249,139 "
Canterbury,Aug-02, ... , ... ," 229,841 "
Canterbury,Sept-02, ... , ... ," 258,079 "
Canterbury,Oct-02," 138,239 "," 164,331 "," 302,585 "
Canterbury,Nov-02, ... , ... ," 330,071 "
Canterbury,Dec-02, ... , ... ," 344,276 "
Canterbury,Jan-03," 196,710 "," 215,015 "," 411,724 "
Canterbury,Feb-03, ... , ... ," 375,156 "
Canterbury,Mar-03, ... , ... ," 362,497 "
Canterbury,Apr-03," 153,463 "," 138,901 "," 292,367 "
Canterbury,May-03, ... , ... ," 198,789 "
Canterbury,Jun-03, ... , ... ," 177,946 "
Canterbury,Jul-03," 134,152 "," 100,742 "," 234,895 "
Canterbury,Aug-03, ... , ... ," 219,289 "
Canterbury,Sept-03, ... , ... ," 254,975 "
Canterbury,Oct-03," 140,984 "," 163,156 "," 304,140 "
Canterbury,Nov-03, ... , ... ," 326,925 "
Canterbury,Dec-03, ... , ... ," 363,880 "
Canterbury,Jan-04," 205,741 "," 228,185 "," 433,927 "
Canterbury,Feb-04, ... , ... ," 397,740 "
Canterbury,Mar-04, ... , ... ," 391,278 "
Canterbury,Apr-04," 162,177 "," 173,984 "," 336,182 "
Canterbury,May-04, ... , ... ," 234,853 "
Canterbury,Jun-04, ... , ... ," 209,265 "
Canterbury,Jul-04," 146,452 "," 118,128 "," 264,585 "
Canterbury,Aug-04, ... , ... ," 239,573 "
Canterbury,Sept-04, ... , ... ," 288,614 "
Canterbury,Oct-04," 141,268 "," 168,845 "," 310,116 "
Canterbury,Nov-04, ... , ... ," 371,499 "
Canterbury,Dec-04, ... , ... ," 389,493 "
Canterbury,Jan-05," 216,242 "," 257,694 "," 473,934 "
Canterbury,Feb-05, ... , ... ," 407,836 "
Canterbury,Mar-05, ... , ... ," 437,309 "
Canterbury,Apr-05," 157,868 "," 184,346 "," 342,214 "
Canterbury,May-05, ... , ... ," 227,497 "
Canterbury,Jun-05, ... , ... ," 256,969 "
Canterbury,Jul-05," 144,390 "," 115,388 "," 259,781 "
Canterbury,Aug-05, ... , ... ," 234,705 "
Canterbury,Sept-05, ... , ... ," 270,144 "
Canterbury,Oct-05," 145,281 "," 169,315 "," 314,594 "
Canterbury,Nov-05, ... , ... ," 344,420 "
Canterbury,Dec-05, ... , ... ," 363,641 "
Canterbury,Jan-06," 207,508 "," 249,005 "," 456,510 "
Canterbury,Feb-06, ... , ... ," 407,071 "
Canterbury,Mar-06, ... , ... ," 398,709 "
Canterbury,Apr-06," 169,963 "," 177,392 "," 347,354 "
Canterbury,May-06, ... , ... ," 236,243 "
Canterbury,Jun-06, ... , ... ," 205,758 "
Canterbury,Jul-06," 141,513 "," 111,890 "," 253,403 "
Canterbury,Aug-06, ... , ... ," 231,484 "
Canterbury,Sept-06, ... , ... ," 280,157 "
Canterbury,Oct-06," 150,402 "," 163,390 "," 313,793 "
Canterbury,Nov-06, ... , ... ," 357,471 "
Canterbury,Dec-06, ... , ... ," 383,476 "
Canterbury,Jan-07," 195,461 "," 258,874 "," 454,336 "
Canterbury,Feb-07, ... , ... ," 421,624 "
Canterbury,Mar-07, ... , ... ," 406,084 "
Canterbury,Apr-07," 182,610 "," 171,447 "," 354,057 "
Canterbury,May-07, ... , ... ," 241,937 "
Canterbury,Jun-07, ... , ... ," 225,858 "
Canterbury,Jul-07," 158,237 "," 123,119 "," 281,357 "
Canterbury,Aug-07, ... , ... ," 264,899 "
Canterbury,Sept-07, ... , ... ," 285,465 "
Canterbury,Oct-07," 161,958 "," 164,618 "," 326,574 "
Canterbury,Nov-07," 171,947 "," 207,864 "," 379,811 "
Canterbury,Dec-07," 178,644 "," 216,081 "," 394,725 "
Canterbury,Jan-08," 242,628 "," 253,790 "," 496,418 "
Canterbury,Feb-08," 179,517 "," 258,461 "," 437,978 "
Canterbury,Mar-08," 219,656 "," 242,961 "," 462,618 "
Canterbury,Apr-08," 169,580 "," 166,638 "," 336,218 "
Canterbury,May-08," 140,072 "," 114,916 "," 254,988 "
Canterbury,Jun-08," 122,755 "," 103,436 "," 226,191 "
Canterbury,Jul-08," 162,803 "," 123,877 "," 286,681 "
Canterbury,Aug-08," 134,454 "," 125,212 "," 259,666 "
Canterbury,Sept-08," 156,209 "," 129,427 "," 285,636 "
Canterbury,Oct-08," 180,787 "," 150,903 "," 331,690 "
Canterbury,Nov-08," 175,677 "," 187,351 "," 363,029 "
Canterbury,Dec-08," 161,687 "," 204,317 "," 366,004 "
Canterbury,Jan-09," 217,476 "," 234,456 "," 451,931 "
Canterbury,Feb-09," 168,121 "," 238,779 "," 406,900 "
Canterbury,Mar-09," 186,323 "," 231,701 "," 418,024 "
Canterbury,Apr-09," 182,524 "," 168,366 "," 350,891 "
Canterbury,May-09," 131,199 "," 120,338 "," 251,537 "
Canterbury,Jun-09," 111,229 "," 96,904 "," 208,133 "
Canterbury,Jul-09," 158,134 "," 122,819 "," 280,953 "
Canterbury,Aug-09," 139,248 "," 123,360 "," 262,608 "
Canterbury,Sept-09," 153,062 "," 136,538 "," 289,599 "
Canterbury,Oct-09," 178,867 "," 161,300 "," 340,167 "
Canterbury,Nov-09," 177,322 "," 189,086 "," 366,408 "
Canterbury,Dec-09," 166,655 "," 213,913 "," 380,567 "
Canterbury,Jan-10," 217,800 "," 258,676 "," 476,476 "
Canterbury,Feb-10," 159,257 "," 252,812 "," 412,069 "
Canterbury,Mar-10," 183,938 "," 239,703 "," 423,641 "
Canterbury,Apr-10," 191,032 "," 175,297 "," 366,330 "
Canterbury,May-10," 123,200 "," 112,888 "," 236,088 "
Canterbury,Jun-10," 123,579 "," 94,939 "," 218,518 "
Canterbury,Jul-10," 157,940 "," 121,712 "," 279,652 "
Canterbury,Aug-10," 149,619 "," 114,759 "," 264,378 "
Canterbury,Sept-10," 170,092 "," 118,803 "," 288,895 "
Canterbury,Oct-10," 184,216 "," 135,072 "," 319,288 "
Canterbury,Nov-10," 184,674 "," 176,332 "," 361,006 "
Canterbury,Dec-10," 181,697 "," 188,753 "," 370,450 "
Canterbury,Jan-11," 232,310 "," 239,552 "," 471,861 "
Canterbury,Feb-11," 154,717 "," 176,430 "," 331,147 "
Canterbury,Mar-11," 151,194 "," 100,908 "," 252,102 "
Canterbury,Apr-11," 139,856 "," 85,280 "," 225,136 "
Canterbury,May-11," 119,244 "," 61,275 "," 180,519 "
Canterbury,Jun-11," 107,578 "," 52,853 "," 160,431 "
Canterbury,Jul-11," 131,850 "," 66,989 "," 198,839 "
Canterbury,Aug-11," 129,563 "," 74,753 "," 204,315 "
Canterbury,Sept-11," 123,637 "," 76,417 "," 200,054 "
Canterbury,Oct-11," 137,120 "," 92,677 "," 229,797 "
Canterbury,Nov-11," 160,713 "," 108,869 "," 269,582 "
Canterbury,Dec-11," 166,970 "," 125,291 "," 292,260 "
Canterbury,Jan-12," 196,725 "," 142,009 "," 338,734 "
Canterbury,Feb-12," 151,224 "," 127,988 "," 279,212 "
Canterbury,Mar-12," 145,265 "," 121,546 "," 266,812 "
Canterbury,Apr-12," 142,701 "," 89,365 "," 232,066 "
Canterbury,May-12," 122,337 "," 57,019 "," 179,356 "
Canterbury,Jun-12," 122,168 "," 49,962 "," 172,130 "
Canterbury,Jul-12," 136,834 "," 61,402 "," 198,236 "
Canterbury,Aug-12," 132,879 "," 64,930 "," 197,809 "
Canterbury,Sept-12," 144,140 "," 68,819 "," 212,959 "
Canterbury,Oct-12," 167,780 "," 86,887 "," 254,667 "
Canterbury,Nov-12," 155,943 "," 106,574 "," 262,517 "
Canterbury,Dec-12," 158,490 "," 132,166 "," 290,656 "
Canterbury,Jan-13," 199,002 "," 156,505 "," 355,507 "
Canterbury,Feb-13," 143,370 "," 149,123 "," 292,493 "
Canterbury,Mar-13," 171,703 "," 128,791 "," 300,493 "
Canterbury,Apr-13," 142,815 "," 110,130 "," 252,945 "
Canterbury,May-13," 135,382 "," 70,989 "," 206,371 "
Canterbury,Jun-13," 131,723 "," 60,795 "," 192,518 "
Canterbury,Jul-13," 143,828 "," 71,391 "," 215,220 "
Canterbury,Aug-13," 128,959 "," 76,495 "," 205,454 "
Canterbury,Sept-13," 139,102 "," 82,997 "," 222,099 "
Canterbury,Oct-13," 171,098 "," 97,737 "," 268,835 "
Canterbury,Nov-13," 164,875 "," 129,308 "," 294,183 "
Canterbury,Dec-13," 165,451 "," 141,925 "," 307,376 "
Canterbury,Jan-14," 206,063 "," 165,086 "," 371,149 "
Canterbury,Feb-14," 167,641 "," 164,189 "," 331,829 "
Canterbury,Mar-14," 176,430 "," 144,429 "," 320,858 "
Canterbury,Apr-14," 164,530 "," 116,028 "," 280,558 "
Canterbury,May-14," 141,367 "," 80,394 "," 221,761 "
Canterbury,Jun-14," 124,387 "," 61,739 "," 186,126 "
Canterbury,Jul-14," 153,082 "," 76,489 "," 229,571 "
Canterbury,Aug-14," 136,975 "," 76,962 "," 213,936 "
Canterbury,Sept-14," 134,028 "," 87,411 "," 221,439 "
Canterbury,Oct-14," 167,391 "," 112,293 "," 279,684 "
Canterbury,Nov-14," 159,191 "," 143,704 "," 302,894 "
Canterbury,Dec-14," 166,920 "," 167,117 "," 334,036 "
Canterbury,Jan-15," 198,260 "," 173,283 "," 371,543 "
Canterbury,Feb-15," 165,236 "," 189,750 "," 354,985 "
Canterbury,Mar-15," 185,423 "," 173,096 "," 358,519 "
Canterbury,Apr-15," 172,759 "," 123,739 "," 296,498 "
Canterbury,May-15," 139,773 "," 91,896 "," 231,669 "
Canterbury,Jun-15," 120,450 "," 76,414 "," 196,864 "
Canterbury,Jul-15," 157,683 "," 86,786 "," 244,469 "
Canterbury,Aug-15," 141,297 "," 85,518 "," 226,816 "
Canterbury,Sept-15," 148,860 "," 92,386 "," 241,245 "
Canterbury,Oct-15," 168,634 "," 115,700 "," 284,335 "
Canterbury,Nov-15," 165,331 "," 147,648 "," 312,980 "
Canterbury,Dec-15," 180,049 "," 176,839 "," 356,888 "
Canterbury,Jan-16," 211,489 "," 208,963 "," 420,452 "
Canterbury,Feb-16," 170,816 "," 202,171 "," 372,987 "
Canterbury,Mar-16," 188,672 "," 186,713 "," 375,385 "
Canterbury,Apr-16," 153,289 "," 137,282 "," 290,571 "
Canterbury,May-16," 118,068 "," 96,843 "," 214,910 "
Canterbury,Jun-16," 115,226 "," 80,395 "," 195,621 "
Canterbury,Jul-16," 139,302 "," 105,058 "," 244,361 "
Canterbury,Aug-16," 127,919 "," 91,892 "," 219,811 "
Canterbury,Sept-16," 144,745 "," 102,254 "," 246,999 "
Canterbury,Oct-16," 162,144 "," 133,403 "," 295,547 "
Canterbury,Nov-16," 154,744 "," 154,292 "," 309,037 "
Canterbury,Dec-16," 156,730 "," 169,003 "," 325,733 "
Canterbury,Jan-17," 185,710 "," 185,402 "," 371,112 "
Canterbury,Feb-17," 165,650 "," 186,905 "," 352,555 "
Canterbury,Mar-17," 165,678 "," 170,683 "," 336,361 "
Canterbury,Apr-17," 148,774 "," 133,566 "," 282,339 "
Canterbury,May-17," 127,445 "," 92,286 "," 219,731 "
Canterbury,Jun-17," 124,516 "," 79,522 "," 204,038 "
Canterbury,Jul-17," 148,311 "," 96,054 "," 244,365 "
Canterbury,Aug-17," 137,036 "," 82,600 "," 219,636 "
Canterbury,Sept-17," 161,182 "," 99,765 "," 260,947 "
Canterbury,Oct-17," 181,862 "," 130,630 "," 312,492 "
Canterbury,Nov-17," 171,966 "," 157,386 "," 329,353 "
Canterbury,Dec-17," 189,450 "," 196,972 "," 386,423 "
Canterbury,Jan-18," 218,176 "," 216,075 "," 434,250 "
Canterbury,Feb-18," 183,376 "," 227,915 "," 411,291 "
Canterbury,Mar-18," 196,520 "," 211,054 "," 407,574 "
Canterbury,Apr-18," 169,923 "," 174,691 "," 344,615 "
Canterbury,May-18," 134,963 "," 107,894 "," 242,857 "
Canterbury,Jun-18," 132,009 "," 87,668 "," 219,677 "
Canterbury,Jul-18," 161,223 "," 104,333 "," 265,556 "
Canterbury,Aug-18," 148,685 "," 97,916 "," 246,601 "
Canterbury,Sept-18," 153,071 "," 109,527 "," 262,598 "
Canterbury,Oct-18," 190,812 "," 136,574 "," 327,386 "
Canterbury,Nov-18," 163,553 "," 193,434 "," 356,986 "
Canterbury,Dec-18," 192,505 "," 207,221 "," 399,727 "
Canterbury,Jan-19," 218,468 "," 218,984 "," 437,452 "
Canterbury,Feb-19," 181,479 "," 232,103 "," 413,582 "
Canterbury,Mar-19," 192,844 "," 205,767 "," 398,611 "
Canterbury,Apr-19," 196,081 "," 154,084 "," 350,164 "
Canterbury,May-19," 140,088 "," 105,700 "," 245,788 "
Canterbury,Jun-19," 130,150 "," 86,857 "," 217,007 "
Canterbury,Jul-19," 156,076 "," 96,928 "," 253,003 "
Canterbury,Aug-19," 151,459 "," 99,146 "," 250,605 "
Canterbury,Sept-19," 161,312 "," 104,185 "," 265,496 "
Hurunui,Jan-00," 23,874 "," 5,267 "," 29,143 "
Hurunui,Feb-00, ... , ... ," 19,801 "
Hurunui,Mar-00, ... , ... ," 19,006 "
Hurunui,Apr-00," 19,050 "," 3,998 "," 23,049 "
Hurunui,May-00, ... , ... ," 11,856 "
Hurunui,Jun-00, ... , ... ," 10,969 "
Hurunui,Jul-00," 13,411 "," 2,729 "," 16,139 "
Hurunui,Aug-00, ... , ... ," 11,224 "
Hurunui,Sept-00, ... , ... ," 14,011 "
Hurunui,Oct-00," 13,480 "," 4,309 "," 17,788 "
Hurunui,Nov-00, ... , ... ," 16,474 "
Hurunui,Dec-00, ... , ... ," 21,314 "
Hurunui,Jan-01," 22,770 "," 9,010 "," 31,779 "
Hurunui,Feb-01, ... , ... ," 21,834 "
Hurunui,Mar-01, ... , ... ," 20,970 "
Hurunui,Apr-01," 17,049 "," 5,302 "," 22,350 "
Hurunui,May-01, ... , ... ," 12,284 "
Hurunui,Jun-01, ... , ... ," 12,465 "
Hurunui,Jul-01," 11,766 "," 3,684 "," 15,451 "
Hurunui,Aug-01, ... , ... ," 12,432 "
Hurunui,Sept-01, ... , ... ," 15,875 "
Hurunui,Oct-01," 13,303 "," 4,724 "," 18,027 "
Hurunui,Nov-01, ... , ... ," 16,765 "
Hurunui,Dec-01, ... , ... ," 21,792 "
Hurunui,Jan-02," 21,818 "," 8,503 "," 30,321 "
Hurunui,Feb-02, ... , ... ," 23,223 "
Hurunui,Mar-02, ... , ... ," 26,213 "
Hurunui,Apr-02," 15,779 "," 5,306 "," 21,086 "
Hurunui,May-02, ... , ... ," 12,426 "
Hurunui,Jun-02, ... , ... ," 12,316 "
Hurunui,Jul-02," 13,354 "," 3,736 "," 17,089 "
Hurunui,Aug-02, ... , ... ," 13,820 "
Hurunui,Sept-02, ... , ... ," 15,700 "
Hurunui,Oct-02," 12,334 "," 4,858 "," 17,192 "
Hurunui,Nov-02, ... , ... ," 18,020 "
Hurunui,Dec-02, ... , ... ," 21,970 "
Hurunui,Jan-03," 22,177 "," 9,730 "," 31,907 "
Hurunui,Feb-03, ... , ... ," 24,600 "
Hurunui,Mar-03, ... , ... ," 24,376 "
Hurunui,Apr-03," 19,018 "," 6,158 "," 25,177 "
Hurunui,May-03, ... , ... ," 14,298 "
Hurunui,Jun-03, ... , ... ," 11,499 "
Hurunui,Jul-03," 14,996 "," 5,125 "," 20,122 "
Hurunui,Aug-03, ... , ... ," 17,366 "
Hurunui,Sept-03, ... , ... ," 20,737 "
Hurunui,Oct-03," 14,421 "," 7,145 "," 21,566 "
Hurunui,Nov-03, ... , ... ," 20,851 "
Hurunui,Dec-03, ... , ... ," 26,477 "
Hurunui,Jan-04," 20,765 "," 12,515 "," 33,279 "
Hurunui,Feb-04, ... , ... ," 28,669 "
Hurunui,Mar-04, ... , ... ," 28,363 "
Hurunui,Apr-04," 20,131 "," 9,471 "," 29,602 "
Hurunui,May-04, ... , ... ," 16,954 "
Hurunui,Jun-04, ... , ... ," 14,993 "
Hurunui,Jul-04," 13,219 "," 5,415 "," 18,634 "
Hurunui,Aug-04, ... , ... ," 16,665 "
Hurunui,Sept-04, ... , ... ," 24,047 "
Hurunui,Oct-04," 14,344 "," 7,592 "," 21,936 "
Hurunui,Nov-04, ... , ... ," 21,111 "
Hurunui,Dec-04, ... , ... ," 27,359 "
Hurunui,Jan-05," 24,680 "," 14,427 "," 39,107 "
Hurunui,Feb-05, ... , ... ," 30,156 "
Hurunui,Mar-05, ... , ... ," 32,537 "
Hurunui,Apr-05," 17,028 "," 8,659 "," 25,687 "
Hurunui,May-05, ... , ... ," 14,318 "
Hurunui,Jun-05, ... , ... ," 16,785 "
Hurunui,Jul-05," 14,999 "," 5,039 "," 20,038 "
Hurunui,Aug-05, ... , ... ," 15,301 "
Hurunui,Sept-05, ... , ... ," 18,139 "
Hurunui,Oct-05," 14,533 "," 7,850 "," 22,383 "
Hurunui,Nov-05, ... , ... ," 20,407 "
Hurunui,Dec-05, ... , ... ," 25,811 "
Hurunui,Jan-06," 22,280 "," 14,554 "," 36,834 "
Hurunui,Feb-06, ... , ... ," 30,147 "
Hurunui,Mar-06, ... , ... ," 28,185 "
Hurunui,Apr-06," 19,422 "," 9,257 "," 28,679 "
Hurunui,May-06, ... , ... ," 17,709 "
Hurunui,Jun-06, ... , ... ," 15,362 "
Hurunui,Jul-06," 15,439 "," 6,054 "," 21,493 "
Hurunui,Aug-06, ... , ... ," 16,095 "
Hurunui,Sept-06, ... , ... ," 21,027 "
Hurunui,Oct-06," 15,670 "," 8,445 "," 24,115 "
Hurunui,Nov-06, ... , ... ," 22,064 "
Hurunui,Dec-06, ... , ... ," 27,254 "
Hurunui,Jan-07," 25,058 "," 14,455 "," 39,512 "
Hurunui,Feb-07, ... , ... ," 30,028 "
Hurunui,Mar-07, ... , ... ," 28,435 "
Hurunui,Apr-07," 20,680 "," 8,518 "," 29,198 "
Hurunui,May-07, ... , ... ," 16,358 "
Hurunui,Jun-07, ... , ... ," 17,395 "
Hurunui,Jul-07," 15,943 "," 5,416 "," 21,358 "
Hurunui,Aug-07, ... , ... ," 19,110 "
Hurunui,Sept-07, ... , ... ," 23,177 "
Hurunui,Oct-07," 15,612 "," 9,537 "," 25,148 "
Hurunui,Nov-07," 16,096 "," 7,497 "," 23,593 "
Hurunui,Dec-07," 19,232 "," 9,225 "," 28,457 "
Hurunui,Jan-08," 30,623 "," 11,246 "," 41,869 "
Hurunui,Feb-08," 22,234 "," 10,104 "," 32,338 "
Hurunui,Mar-08," 23,762 "," 10,267 "," 34,029 "
Hurunui,Apr-08," 19,866 "," 8,025 "," 27,891 "
Hurunui,May-08," 15,317 "," 4,232 "," 19,549 "
Hurunui,Jun-08," 11,862 "," 3,746 "," 15,608 "
Hurunui,Jul-08," 17,077 "," 4,957 "," 22,034 "
Hurunui,Aug-08," 13,155 "," 4,783 "," 17,938 "
Hurunui,Sept-08," 13,565 "," 5,988 "," 19,553 "
Hurunui,Oct-08," 20,541 "," 6,193 "," 26,735 "
Hurunui,Nov-08," 17,161 "," 7,667 "," 24,829 "
Hurunui,Dec-08," 19,871 "," 12,369 "," 32,241 "
Hurunui,Jan-09," 28,586 "," 10,870 "," 39,455 "
Hurunui,Feb-09," 18,286 "," 12,184 "," 30,470 "
Hurunui,Mar-09," 18,029 "," 12,905 "," 30,934 "
Hurunui,Apr-09," 22,087 "," 7,290 "," 29,377 "
Hurunui,May-09," 13,890 "," 5,460 "," 19,349 "
Hurunui,Jun-09," 10,680 "," 3,375 "," 14,055 "
Hurunui,Jul-09," 15,710 "," 6,050 "," 21,760 "
Hurunui,Aug-09," 12,594 "," 5,977 "," 18,571 "
Hurunui,Sept-09," 14,058 "," 5,553 "," 19,611 "
Hurunui,Oct-09," 16,995 "," 5,962 "," 22,957 "
Hurunui,Nov-09," 15,852 "," 8,081 "," 23,933 "
